text,label
Cảm giác hoàn thành một việc gì đó thật là tuyệt vời.,0
Mình sẽ tham gia một cuộc thi marathon được tổ chức vào tháng sau.,0
Bất cứ việc gì mình làm đều có cảm giác vô cùng vô nghĩa.,6
Tại sao họ không thể làm việc một cách có trách nhiệm hơn được chứ?,2
"Lại phải đợi thang máy, lúc nào cũng đông người vào giờ này.",2
Ước gì mình có thể quay ngược thời gian trở lại khoảng thời gian đó.,4
"Cứ phải giải thích đi giải thích lại những điều cơ bản nhất, thật mệt mỏi.",2
Cảm giác thật tuyệt khi được sống trong một môi trường trong lành.,0
Hôm nay mình đã có một bữa trưa ngon miệng.,0
"Mình luôn cảm thấy mình không đủ tốt, dù đã cố gắng rất nhiều rồi.",5
Mình cảm thấy nản lòng khi mục tiêu của mình vẫn còn quá xa vời.,3
Hôm nay mình đã quyết định thử đi một con đường mới để về nhà.,0
Mình đang chuẩn bị quần áo cho chuyến du lịch sắp tới của mình.,0
"Mình chỉ ước có một nút ""tạm dừng"" cho cuộc đời.",6
"Mình đã tin rằng mọi thứ sẽ tốt đẹp hơn, nhưng thực tế lại quá phũ phàng.",3
Mình chỉ muốn chìm vào một giấc ngủ sâu và không bao giờ phải tỉnh lại.,6
Mình đang suy nghĩ xem nên mặc bộ quần áo nào vào ngày mai.,0
Mình đang nghe lại một album nhạc cũ rất hay.,0
Mình đang có một buổi tối thật ấm cúng và dễ chịu.,0
Ngay cả những công việc đơn giản nhất cũng khiến mình cảm thấy quá tải.,5
Mình đang cảm thấy rất tự tin vào bản thân.,0
Mình thực sự hài lòng với những gì đang diễn ra trong cuộc sống của mình.,0
Liệu ngày mai có gì khác hôm nay không?,6
Mình cứ nghĩ đến những điều tồi tệ nhất có thể sẽ xảy ra.,1
Thật vui khi được chia sẻ kiến thức của mình với người khác.,0
Mình không còn cảm thấy phấn khích về những kế hoạch trong tương lai.,6
Cảm giác thật khoan khoái sau khi tắm xong.,0
Mình thấy bản thân thật vô dụng.,5
Ước gì có ai đó để nói chuyện lúc này.,4
Mình cảm thấy như đang chìm trong một đại dương của sự thờ ơ.,6
Thật buồn khi phải tự mình vượt qua những lúc khó khăn nhất trong đời.,4
Mình sẽ xem một bộ phim hài để thư giãn tối nay.,0
Mình không còn biết mình thực sự thích gì hay ghét gì nữa.,6
Mình thích cảm giác được đi chân trần trên cỏ.,0
Cảm giác thật sung sướng khi nhận được một món quà bất ngờ.,0
Cảm giác như mình đang trôi lơ lửng trong một không gian vô định.,4
Mình đang lên thực đơn cho bữa tiệc nhỏ cuối tuần này.,0
"Mình không còn khóc được nữa, dường như đã cạn kiệt nước mắt.",4
"Mình vừa sợ hãi sự im lặng, nhưng cũng không chịu nổi những nơi ồn ào.",1
Mình đã quên mất lần cuối cùng mình thực sự cười là khi nào.,4
Mình cảm thấy như mình đang phải sống trong một cơn ác mộng không có hồi kết.,6
"Thật đáng tiếc, một cơ hội tốt như vậy mà lại để vuột mất.",3
Nhịp tim của mình đột nhiên tăng vọt mà không có lý do rõ ràng.,1
"Mình không muốn làm gánh nặng, nhưng mình thực sự không thể tự mình vượt qua được.",5
Đi dạo quanh hồ vào buổi chiều thật là bình yên và thư thái.,0
Mình đang sống trong một chế độ tiết kiệm năng lượng vĩnh viễn.,5
Mình chỉ muốn tìm một nơi hoàn toàn không có ký ức.,6
"Khi có một người đối xử tốt với mình, mình lại tìm cách đẩy họ ra xa.",4
Mình không còn nhớ cảm giác được người khác ôm chặt là như thế nào.,4
Mình không còn biết cách để mơ về những điều tốt đẹp.,6
Mình cứ lo rằng sức khỏe của bố mẹ ngày một yếu đi.,1
Không biết họ có chấp nhận lời xin lỗi của mình hay không.,1
Thật buồn khi phải chấp nhận một sự thật rằng mình không đủ giỏi.,3
Mình cảm thấy như mình đang bị xóa mờ dần khỏi ký ức của mọi người.,4
Mình cảm thấy như mình đang phải sống trong một thế giới không có ánh sáng.,6
Mình cảm thấy như mình đang nợ cuộc sống này một lời xin lỗi.,5
Mình đang tìm một cuốn sách hay để đọc vào cuối tuần.,0
"Lại phải làm việc vào cuối tuần, thật là bực bội.",2
Lại một đêm nữa trằn trọc không ngủ được vì suy nghĩ quá nhiều.,5
Mình chỉ muốn tìm một góc tối nào đó và ngồi yên ở đó.,4
Mình bực mình vì cứ phải đi tìm kiếm đồ đạc của mình khắp nơi.,2
Mình thích cảm giác của không khí trong lành sau cơn mưa.,0
Mình không còn tìm kiếm một tia sáng nào ở cuối đường hầm nữa.,6
Mình cảm thấy vô cùng thất vọng vì đã không thể giữ được lời hứa của mình.,3
"Cái vòi nước trong bếp lại bắt đầu rò rỉ nữa rồi, bực thật.",2
Ngay cả việc ra khỏi giường vào mỗi sáng cũng là một thử thách.,5
Cảm giác như có một cái gai vô hình đang cắm sâu trong tim.,4
Mình thực sự ghen tị với những người có thể thức dậy và bắt đầu ngày mới dễ dàng.,4
Mình cảm thấy như mình đang sống trong một thời đại khác với tất cả mọi người.,4
Kết quả này thật sự là một nỗi thất vọng lớn.,3
Mình bị mắc kẹt trong chính những suy nghĩ của mình và không thể thoát ra được.,6
"Mình đang dần biến mất, ngay cả trước mắt chính mình.",6
Mình bị giam cầm trong nỗi đau này và không bao giờ có thể thoát ra được.,6
Cảm giác thật dễ chịu và thoải mái khi được ở nhà.,0
Cơn mưa này làm tâm trạng của mình chùng xuống hẳn.,4
Mình đang xây một bức tường thật cao xung quanh bản thân.,4
Mình không còn đủ can đảm để yêu thương bất cứ một điều gì hay một ai nữa.,6
Mình thực sự mệt mỏi với những cuộc tranh cãi không hồi kết này.,2
Áp lực phải luôn tỏ ra vui vẻ và hòa đồng khiến mình mệt mỏi.,1
Cứ như thể mình đang tan vỡ thành từng mảnh nhỏ.,6
Mình không còn thấy hứng thú với những bí mật hay những câu chuyện phiếm nữa.,4
Năng lượng cứ như bị rút cạn đi đâu hết.,5
Việc đi chợ vào sáng sớm thật thú vị.,0
Mình cần uống một cốc nước lọc cho tỉnh táo.,0
"Cảm giác như mình đang ở trong một bộ phim câm, không có lời thoại.",4
Cảm giác thấp thỏm khi phải chờ đợi một kết quả quan trọng thật kinh khủng.,1
Cảm giác như có một tấm kính vô hình ngăn cách mình với mọi trải nghiệm.,4
Thật thất vọng khi một người bạn thân lại không đứng về phía mình.,3
Mình sẽ dành thời gian để học cách chơi một loại nhạc cụ.,0
Sao họ có thể nói chuyện riêng ồn ào trong rạp chiếu phim được nhỉ?,2
Cảm giác như có một gánh nặng vô hình đang kéo mình xuống vực sâu.,6
Mình ước có ai đó để cùng ăn tối và xem một bộ phim hay.,4
Bầu trời xám xịt hôm nay làm mình cảm thấy buồn hơn.,4
Mình cảm thấy vô cùng thất vọng về chính bản thân mình lúc này.,3
Trong đầu mình bây giờ gần như chỉ còn sự im lặng hoàn toàn.,6
Cảm giác như mình đang bị một bóng ma từ quá khứ đeo bám.,1
Cảm giác bị bỏ rơi bởi những người mình yêu thương nhất thật đau lòng.,4
Mình cảm thấy mất phương hướng trong con đường sự nghiệp.,5
"Đối với mình, mọi thứ đã thực sự kết thúc, không còn gì có thể cứu vãn.",6
Mình đang rất sẵn sàng để có thể bắt đầu một ngày mới.,0
Nhìn thấy các cặp đôi đi bên nhau trên phố làm mình thấy tủi thân.,4
Mình không còn đủ kiên nhẫn để xem hết một tập phim nữa.,5
Mình trân trọng những bài học quý giá mà mình đã học được trong đời.,0
Mình biết ơn những người đã giúp đỡ mình trong những lúc khó khăn.,0
Mình cứ nghĩ mãi đến những rủi ro tiềm ẩn của kế hoạch này.,1
Mình đã ngừng việc tự hỏi tại sao chuyện này lại xảy ra với mình.,6
Mình cảm thấy thật biết ơn vì tất cả mọi thứ.,0
Mình không còn khả năng nhận ra những điều tốt đẹp xung quanh nữa.,6
Mình thích cái cảm giác được khám phá một thành phố mới.,0
Mình nhớ những người bạn cũ mà đã lâu rồi không còn liên lạc.,4
Mình không còn cảm thấy tự hào về bất cứ điều gì mình đã từng làm được.,5
Mình đang lên kế hoạch để có một chế độ ăn uống lành mạnh hơn.,0
Mình bực mình vì bị người khác đổ lỗi một cách vô cớ.,2
"Thời tiết cuối tuần này khá đẹp, rất thích hợp để ra ngoài đi dạo.",0
"Mình không thể phân biệt được đâu là mệt mỏi về thể chất, đâu là về tinh thần.",5
Nỗi đau này sẽ còn theo mình đến cuối cuộc đời này.,6
Mình cảm thấy tràn đầy năng lượng và sự hứng khởi cho ngày mới.,0
Mình không còn tìm kiếm một ai đó sẽ đến để cứu rỗi mình.,6
Tim mình cứ đập thình thịch mỗi khi nghĩ đến deadline.,1
Hóa ra bấy lâu nay mình chỉ tự mình đa tình.,3
Mình cảm thấy như mình đang bị mắc kẹt và không thể nào tiến lên được.,5
Mình ước mình có thể ngủ một giấc yên bình mà không gặp ác mộng.,1
Mình không biết phải ăn mặc thế nào cho buổi tiệc tối nay.,1
Mình sẽ gọi điện rủ bạn bè đi cà phê vào ngày mai.,0
Mọi thứ đã thật sự kết thúc rồi.,6
Mình ghét phải chờ người khác đến muộn trong một cuộc hẹn quan trọng.,2
Mình cảm thấy như đang sống trong một cái lồng kính cho mọi người nhìn vào.,4
Mình cảm thấy vô cùng phấn khích về dự án mới này tại công ty.,0
Anh ấy lại một lần nữa không giữ lời hứa.,3
"Cảm giác như mình đang chạy trên một cái máy chạy bộ, không bao giờ đi đến đâu.",5
Hóa ra bấy lâu nay mình chỉ là một lựa chọn dự phòng của họ.,3
Mình thích cảm giác tự mình sửa chữa những món đồ nhỏ bị hỏng trong nhà.,0
Lỡ như mình làm cho họ cảm thấy thất vọng về mình thì sao?,1
Lại một ngày lễ nữa sắp đến và mình vẫn phải trải qua nó một mình.,4
Mình chỉ muốn nằm yên và để cho thời gian cứ thế trôi qua.,5
Đôi khi mình cảm thấy thật khó để có thể kết bạn mới.,4
Mình cảm thấy lạc lõng và không biết nên bắt đầu lại từ đâu.,5
Cảm giác như mình đang chờ đợi một sự cho phép để được quyền tan biến.,6
"Mình không còn cảm thấy cô đơn nữa, bởi vì mình không còn cảm thấy gì cả.",4
Việc sắp xếp lại giá sách cũng là một cách giải trí hiệu quả.,0
Mình cảm thấy xa lạ ngay trong chính ngôi nhà của mình.,4
Mình cảm thấy sẵn sàng cho một tuần làm việc mới.,0.
Tiếng chuông báo thức reo inh ỏi làm mình tỉnh giấc trong bực bội.,2
"Cứ phải làm lại từ đầu, thật là lãng phí thời gian.",2
Cảm giác như mình đang rơi xuống một vực thẳm không đáy.,6
Mình đã làm sai ở đâu sao?,5
Mình đã ngừng cố gắng để làm cho mọi thứ trở nên có ý nghĩa.,6
"Mình không còn cảm thấy mình khác biệt, vì mình không còn cảm thấy mình tồn tại.",5
"Đường ống nước trong nhà tắm lại bị tắc, thật là phiền phức.",2
Nỗi buồn này cứ âm ỉ mãi trong lòng và không thể nào nguôi ngoai được.,4
Một lời chỉ trích nhỏ cũng có thể khiến mình suy sụp cả ngày dài.,3
Mình sẽ dành thời gian để lên kế hoạch cho các bữa ăn trong tuần tới.,0
Cái ứng dụng này cứ liên tục bị treo và không thể sử dụng được.,2
Mình chỉ muốn có được sự yên tĩnh tuyệt đối.,4
Tại sao mình lại không thể tự tin vào bản thân như những người khác?,5
Mình không thể chịu được tiếng nhai tóp tép của người ngồi đối diện.,2
Hóa ra cậu ấy không phải là người mà mình vẫn luôn nghĩ.,3
Mình chỉ muốn buông xuôi tất cả mọi thứ và không còn phải lo nghĩ gì nữa.,5
Mình chán nản với việc phải luôn tỏ ra là mình mạnh mẽ.,5
Thật tuyệt khi được ở bên cạnh những người mình yêu thương.,0
Cảm giác như có một hố đen đang nuốt chửng linh hồn mình.,6
Đôi khi mình chỉ muốn khóc thật to mà không cần bất cứ lý do nào.,4
Mình cảm thấy như mình đã bỏ lỡ cơ hội cuối cùng để sửa chữa mọi việc.,3
Mình không thể chịu nổi thái độ trịch thượng của người đó.,2
Nỗi buồn này quen thuộc đến mức nó gần như mang lại sự an ủi.,4
Họ đã không giữ lời hứa sẽ đến tham dự buổi tiệc sinh nhật của mình.,3
Mình lo rằng mình sẽ không bao giờ có thể trả hết được nợ nần.,1
Cảm giác như mình là người thừa trong cuộc vui của mọi người.,4
Mình không thể tìm thấy dù chỉ một lý do nhỏ nhoi nào để tiếp tục.,6
Mình không còn tìm kiếm một ý nghĩa nào cho sự tồn tại này.,6
Mình luôn cảm thấy mình là một kẻ thất bại trong mắt của người khác.,5
"Mình không còn cảm thấy mình bị hiểu lầm, vì không còn gì để hiểu.",5
Mình cảm thấy những nỗ lực của mình không được ai công nhận.,3
Mình cảm thấy như mình đang từ từ tan biến vào không khí.,6
Tại sao họ không thể làm việc một cách có tổ chức và hiệu quả hơn chứ?,2
Mình đang háo hức được khám phá những địa điểm mới trong thành phố.,0
Mình cảm thấy như mình đang phải sống trong một thế giới không có ánh sáng mặt trời.,6
Mình cứ lo rằng mình sẽ không thể hoàn thành công việc đúng thời hạn.,1
Mình không chắc rằng mình sẽ nhớ được cuộc trò chuyện này vào ngày mai.,5
"Mình chỉ muốn có ai đó nói rằng họ hiểu, dù chỉ là một chút thôi.",4
"Mình đã dành rất nhiều tâm huyết cho dự án này, nhưng kết quả lại không được công nhận.",3
Cứ phải lặp đi lặp lại những công việc nhàm chán này mỗi ngày.,2
"Nếu ai đó không trả lời mình ngay, mình sẽ nghĩ rằng họ đang giận mình.",1
"Mọi người bảo mình đừng suy nghĩ nhiều, nhưng mình không biết làm sao để dừng lại.",2
Mình cảm thấy yêu đời hơn khi được ở gần thiên nhiên.,0
Chuyến đi này hoàn toàn không như những gì mình đã mong đợi.,3
Đáng lẽ ra trong tình huống đó mình nên làm tốt hơn.,3
Cảm giác thật tuyệt vời khi đạt được mục tiêu mà mình đã đề ra.,0
Mình ước có một nơi để có thể khóc thật to mà không ai nghe thấy.,4
Cảm giác bồn chồn trong lòng này khiến mình không thể ngồi yên được.,1
Mình có cảm giác như mình đang dậm chân tại chỗ quá lâu rồi.,5
"Công việc dạo này cũng ổn định, không có gì phải phàn nàn.",0
Dường như chẳng còn bất cứ điều gì có thể níu kéo mình nữa.,6
Đôi khi mình nhìn vào gương và tự hỏi người trong đó là ai.,5
Mình vừa xem xong một bộ phim hoạt hình rất cảm động.,0
Mình chán nản với con người đầy thiếu sót của mình ở hiện tại.,5
Mình không còn nhớ được ước mơ lớn nhất của mình từng là gì.,4
Sự tồn tại của mình trên cõi đời này hoàn toàn là vô nghĩa và thừa thãi.,6
Hàng xóm mới của mình có vẻ khá thân thiện và cởi mở.,0
"Mình biết mình nên đi tắm cho sạch sẽ, nhưng mình không thể cử động được.",5
Mình mệt mỏi đến mức không còn muốn tranh cãi về bất cứ điều gì nữa.,5
Mình không còn tin vào những lời hứa hẹn của chính bản thân mình nữa.,5
Mình đọc lại những tin nhắn cũ và không còn nhận ra con người đã viết chúng.,5
"Mình mệt mỏi quá, cả thể chất lẫn tinh thần.",5
Mình không thể chịu đựng được sự bừa bộn này thêm một chút nào nữa.,2
Hôm nay là một ngày khá vui vẻ và trọn vẹn đối với mình.,0
Mình biết là mình đang tự đẩy mọi người ra xa.,4
Cơ thể mình dường như không còn tuân theo sự điều khiển của mình nữa.,5
Mình cứ thấp thỏm chờ đợi quyết định của cấp trên.,1
Mình cảm thấy như mình đã chết từ bên trong từ rất lâu rồi.,6
Mình đang nghĩ về những kỷ niệm vui vẻ thời đi học.,0
Thế giới này sẽ chẳng mất mát gì nếu như thiếu đi sự tồn tại của một người như mình.,6
Thực ra mình chỉ đang giả vờ mạnh mẽ thôi.,5
Bạn mình vừa rủ đi uống cà phê ở một quán mới mở.,0
Liệu mình có đang làm phiền họ khi nhắn tin vào giờ này không nhỉ?,1
Mình cảm thấy vui khi tình cờ nghe lại một bài hát cũ.,0
Mình cảm thấy chóng mặt mỗi khi phải đứng dậy quá nhanh.,5
Mình thực sự không thích bị người khác áp đặt suy nghĩ của họ lên mình.,2
Mình cảm thấy như mình đang làm chậm lại cuộc sống của mọi người.,5
Liệu có ai thực sự hiểu được mình không?,4
Sao cậu ta có thể nói chuyện một cách vô duyên như vậy trước mặt mọi người?,2
Mình cảm thấy như mình đang bị mắc kẹt trong cuộc sống của chính mình.,5
Không biết kết quả buổi phỏng vấn chiều nay sẽ như thế nào.,1
Mình đã nghĩ rằng họ sẽ hiểu và thông cảm cho hoàn cảnh của mình.,3
Thế giới này sẽ không có gì thay đổi nếu như không có sự tồn tại của mình.,6
Mình ước gì có thể quay trở lại quá khứ để sửa chữa những sai lầm.,4
Mình cứ sợ rằng mình sẽ nói sai điều gì đó trong buổi họp quan trọng này.,1
Mình chỉ muốn chìm vào một giấc ngủ vĩnh viễn và không bao giờ phải tỉnh lại.,6
Mình thất vọng vì chính bản thân mình đã không đủ can đảm.,3
"Đối với mình, mọi thứ đã thực sự đi vào ngõ cụt, không còn lối thoát.",6
Mình không còn tìm thấy niềm vui trong việc giúp đỡ người khác như trước kia.,6
Mình không biết phải làm gì với một tương lai mờ mịt và bất định này.,5
Mình sợ phải đưa ra một quyết định sai lầm ảnh hưởng đến người khác.,1
Mình cảm thấy hạnh phúc với những gì mình đang có hiện tại.,0
Mình đã nghĩ rằng mối quan hệ này sẽ có thể kéo dài mãi mãi.,3
Có lẽ mình thực sự không có năng khiếu cho lĩnh vực này.,5
Cái máy tính này lại bị treo đúng lúc mình đang làm dở việc.,2
Mình không thể chịu đựng được sự bừa bộn và lộn xộn này nữa.,2
Mình đang tận hưởng khoảnh khắc hiện tại một cách trọn vẹn.,0
"Thật buồn khi phải tự mình trải qua những ngày ốm đau, bệnh tật.",4
Mình ghét phải tham gia những cuộc họp dài dòng và vô nghĩa.,2
Nhớ lại chuyến đi chơi năm ngoái mà trong lòng vẫn cảm thấy vui.,0
Mình sẽ thử trồng một vài loại rau thơm trên sân thượng.,0
Mình ước gì có một bờ vai vững chắc để có thể tựa vào ngay lúc này.,4
Mình sợ rằng mình sẽ không bao giờ có thể thoát khỏi đống nợ nần này.,1
Bụng mình cứ cồn cào cả lên vì căng thẳng.,1
Mình đang rất lạc quan về mọi thứ sẽ diễn ra trong tương lai.,0
Quán phở gần nhà mình mới sửa lại trông khang trang hơn hẳn.,0
Thế giới rộng lớn này dường như không có chỗ cho mình.,6
Mình muốn đi du lịch thật nhiều nơi để có thể mở mang tầm mắt.,0
Mình không còn nhìn thấy chính mình trong những tấm ảnh mới chụp nữa.,5
Tại sao họ không thể giữ lời hứa của mình dù chỉ một lần duy nhất?,2
Mình đang tận hưởng cảm giác không phải đặt báo thức cho ngày mai.,0
Tối nay mình sẽ tự nấu một bữa thật ngon để đãi bản thân.,0
Không khí làm việc ở công ty hôm nay khá thoải mái và dễ chịu.,0
Niềm vui nho nhỏ của ngày hôm nay là mua được món đồ mình thích.,0
Mình sẽ thử một kiểu tóc mới vào lần tới đi cắt tóc.,0
Tất cả mọi thứ xung quanh mình đều là một trò đùa tàn nhẫn.,6
Mình vừa hoàn thành một khóa học ngắn hạn trực tuyến.,0
Cảm giác như mình đang từ từ tan biến vào hư vô.,6
Họ đã không giữ lời hứa sẽ hỗ trợ mình trong lúc khó khăn.,3
Sự tồn tại của mình trên cõi đời này hoàn toàn là vô nghĩa.,6
Ngay cả việc tắm rửa cũng cần rất nhiều nỗ lực để thực hiện.,5
Mình không chắc là mình có thể làm được điều này một mình.,5
Mình thích ngắm nhìn bầu trời đầy sao vào ban đêm.,0
Tại sao mình lại không thể làm được những việc đơn giản như vậy chứ?,5
Mình không còn tìm kiếm một nơi nào đó để thuộc về.,4
Cảm giác thật nhẹ nhõm khi đã hoàn thành hết công việc của tuần.,0
Nhớ lại những trò ngốc nghếch hồi bé mà thấy thật buồn cười.,0
Nhớ lại những kỷ niệm ngày xưa làm mình thấy thật ấm lòng.,0
"Mình thấy tội lỗi mỗi khi nghỉ ngơi, vì mình cảm thấy mình chẳng làm được gì cả.",5
Mình cảm thấy như công sức của mình không được ai coi trọng.,3
Nhìn mọi người có một nơi để có thể trở về làm mình thấy ghen tị.,4
Cảm giác như mình là một người vô hình trong mắt của mọi người.,4
"Những từ như ""buồn"" hay ""mệt"" không còn đủ để diễn tả cảm giác này.",5
Mình cảm thấy cô đơn lạc lõng ngay trong chính ngôi nhà của mình.,4
Mình không còn biết cách để có thể cảm nhận bất cứ điều gì nữa.,6
Thật bực mình khi phải chờ đợi lâu như vậy.,2
Mình thực sự không biết phải làm gì với cuộc đời mình nữa.,5
Mình không còn nhớ lần cuối mình hát theo một bài hát yêu thích là khi nào.,4
Mình không còn nhớ lần cuối mình cảm thấy được thực sự kết nối với ai đó.,4
"Mình cứ nghĩ về cái chết, không phải vì muốn chết, mà chỉ là một sự tò mò.",6
"Mình không còn cảm thấy mình bị mắc kẹt, vì không còn nơi nào để đi nữa.",6
Mình sợ phải đối diện với chính mình trong sự im lặng tuyệt đối.,1
Cảm giác như có một bức tường kính vô hình ngăn cách mình với thế giới.,4
Tay chân mình lúc nào cũng có cảm giác nặng như đeo chì.,5
Mình cảm thấy vô cùng bất an khi phải đi một mình vào ban đêm.,1
Mình luôn cảm thấy mình là một kẻ thất bại so với người khác.,5
Cảm giác không chắc chắn về quyết định của mình thật khó chịu.,1
Mình không còn nhớ nổi cảm giác được ngủ một mạch đến sáng là thế nào.,5
Mình cảm thấy mình đang là một gánh nặng tài chính cho gia đình.,5
Họ đã thay đổi quá nhiều so với con người mà mình từng biết.,3
Mình chỉ muốn tìm một nơi thật yên tĩnh để có thể khóc một mình.,4
Bữa tiệc đã không được vui và ấm cúng như mình đã tưởng tượng.,3
Mình cảm thấy rất khó chịu với cái cách mà họ nhìn mình.,2
Tiếng mưa rơi tí tách ngoài hiên nghe thật dễ chịu và thư giãn.,0
Món quà mình nhận được không phải là thứ mình thực sự mong muốn.,3
Mình không còn chút sức lực nào để tiếp tục giả vờ nữa.,5
"Mình cảm thấy lạnh, một cái lạnh từ bên trong tâm hồn.",5
Mình sẽ sắp xếp lại các file trong máy tính cho gọn gàng.,0
Không biết mình có nói gì sai trong cuộc họp vừa rồi không.,1
Ước gì mình có thể nhấc máy lên và gọi cho ai đó ngay bây giờ.,4
Mình không còn phân biệt được rõ ràng giữa cảm giác đói và no.,5
Việc phải nghĩ về tuần tới cũng đủ để làm mình cảm thấy hoảng sợ.,1
Liệu mình có đang đi đúng hướng trong sự nghiệp của mình không?,1
"Mình vừa ghét căn phòng này, nhưng cũng vừa sợ phải rời khỏi nó.",1
Nỗi đau này có lẽ sẽ theo mình đến hết phần đời còn lại.,6
Tại sao lúc nào cũng là mình phải là người đi dọn dẹp chứ?,2
Mình chỉ muốn tìm một nơi hoàn toàn không có gương soi.,4
Mình vừa tìm được một kênh podcast hay về chủ đề phát triển bản thân.,0
Cảm giác như đang chìm dần xuống một nơi nào đó rất sâu.,6
Mình cảm thấy như mình đang dần trở nên vô hình trong mắt mọi người.,4
Mình đã từ bỏ việc đi tìm kiếm một lý do để tiếp tục tồn tại.,6
Cảm giác như mình đang bị giam cầm bởi chính da thịt của mình.,6
Nỗi đau này đã vượt quá giới hạn chịu đựng của một con người.,6
Nhìn về tương lai sao thấy mờ mịt quá.,6
Cảm giác như mình đang ở dưới đáy của một cái giếng sâu và tối.,6
Mình không còn nhớ được giọng nói của chính mình khi cười một cách sảng khoái.,4
Mình đã nghĩ rằng mối quan hệ này sẽ có một kết thúc tốt đẹp hơn.,3
"Mình không còn cảm thấy tức giận, chỉ còn lại sự thờ ơ tuyệt đối.",2
Họ đã không đến dù đã hứa chắc chắn sẽ có mặt.,3
Mình đã chấp nhận một sự thật rằng cuộc đời mình sẽ không bao giờ có được hạnh phúc.,6
Mình không còn đủ sức lực để cảm thấy ghen tị với ai nữa.,5
Lỡ như mình vô tình làm họ phật lòng vì một câu nói thì sao?,1
Mình thấy lạc lõng giữa tất cả mọi người.,4
Cảm giác như mình đang lãng phí thời gian và cả tuổi trẻ của mình.,5
Mình cảm thấy không một ai có thể hiểu được những suy nghĩ phức tạp của mình.,4
"Mọi người khuyên mình nên ra ngoài, nhưng mình không còn sức.",5
Mình cảm thấy như mình không hề thuộc về thế giới này.,4
Mình cứ kiểm tra email liên tục vì sợ bỏ lỡ thông tin quan trọng.,1
"Mình đang ở đây, nhưng tâm trí mình thì ở một nơi nào đó rất xa xôi.",4
Mình không còn muốn chiến thắng trong bất kỳ cuộc đua nào nữa.,6
Mình cảm thấy thật may mắn khi được sống trong một môi trường tốt.,0
Mình chỉ muốn im lặng và không ai làm phiền.,4
Mình đã kỳ vọng nhiều hơn ở bản thân trong lần này.,3
Mình đang lên kế hoạch để cải thiện kỹ năng giao tiếp của mình.,0
Mình chỉ là một người quan sát cuộc đời mình một cách thụ động.,5
Mình chỉ muốn chìm vào một giấc ngủ vĩnh viễn không bao giờ tỉnh lại.,6
"Mình chỉ muốn trôi đi, không cần một mục đích nào cả.",6
Mình cứ lặp đi lặp lại những sai lầm trong quá khứ ở trong đầu.,5
Mình đang định tổ chức một buổi họp mặt bạn bè thời đại học.,0
Mình cảm thấy rất khó chịu vì phải làm việc trong một môi trường ồn ào.,2
Mình thích cảm giác được chăm sóc cho những người mình yêu thương.,0
Ước gì mình có một người bạn thân sống ở gần đây.,4
Mình không còn nhìn thấy bất kỳ ý nghĩa nào trong việc tồn tại nữa.,6
Chiều thứ Bảy thật là yên bình và dễ chịu.,0
"Mình đang sống một cách máy móc, như một cái bóng.",5
Việc đi bộ giúp mình có thêm nhiều ý tưởng mới.,0
Cảm giác trống rỗng này còn tệ hơn cả nỗi buồn.,6
Không biết mình có thể vượt qua được kỳ thi quan trọng này không.,1
"Sống tiếp hay dừng lại, đối với mình giờ đây cũng không còn khác biệt.",6
Tại sao họ không thể giữ trật tự ở một nơi công cộng như thế này?,2
Mình đang tìm một quán ăn ngon để thử vào tối nay.,0
Tối nay chắc mình sẽ gọi pizza về ăn cho tiện.,0
Buổi tiệc sinh nhật đã không có một ai đến tham dự cả.,3
Thật buồn khi phải chứng kiến một người mình từng yêu quý rời xa mình.,4
Mình không còn đủ sức lực để cảm thấy thất vọng nữa.,3
Mình không còn chút năng lượng nào để duy trì một mối quan hệ nào nữa.,5
Thật đáng thất vọng khi họ không hề giữ lời hứa của mình.,3
Cảm giác bị mọi người lãng quên thật sự rất đau lòng.,4
Mình cảm thấy như mình đang nợ cả thế giới một con người tốt hơn phiên bản này.,5
Mình cảm thấy có lỗi với chính bản thân mình của những năm về trước.,5
Mình cứ nghĩ đến những kịch bản xấu nhất có thể xảy ra trong đầu.,1
Mình thật may mắn khi có một gia đình luôn yêu thương và ủng hộ.,0
Mình không chắc liệu mình có đủ can đảm để đối mặt với thử thách này không.,1
"Mình đã tin tưởng cậu ấy, nhưng cậu ấy lại làm mình thất vọng.",3
Mình mất hết cả cảm hứng để theo đuổi đam mê rồi.,5
Cứ có một đám mây đen lơ lửng trên đầu mình vậy.,4
Mình thích cảm giác được ngâm mình trong bồn nước ấm.,0
Mình cảm thấy thất vọng vì đã không thể giữ được bình tĩnh trong lúc nóng giận.,3
Mình cảm thấy như đang bị nhốt trong chính tâm trí của mình vậy.,6
Tương lai đối với mình bây giờ chỉ là một màu đen kịt.,6
Mình ước gì mình có thể tua nhanh qua giai đoạn này của cuộc đời.,6
Hóa ra bấy lâu nay mình chỉ là người thay thế trong lòng họ.,3
Mình chỉ muốn có một ngày mà mình không phải là gánh nặng của chính mình.,5
Cảm giác như mình không thực sự thuộc về nơi này.,4
Mình cứ hình dung ra những viễn cảnh xấu nhất có thể xảy ra.,1
Mình chỉ muốn tất cả mọi nỗi thống khổ này có thể chấm dứt.,6
Mình cảm thấy như linh hồn mình đang từ từ tan biến.,6
Nhìn mọi người hạnh phúc bên nhau làm mình thấy tủi thân vô cùng.,4
Mình vừa nhận được một email phản hồi rất tích cực từ khách hàng.,0
